customer,location,initial_date,transaction_date,amount
cust06144,22,2023-10-01,2023-10-01,19.99
cust06148,22,2023-02-01,2023-02-01,39.0
cust06160,22,2023-10-01,2023-10-01,19.99
cust06178,22,2023-07-01,2023-07-01,39.0
cust06183,22,2023-09-01,2023-09-01,39.0
cust06188,22,2023-10-01,2023-10-01,19.99
cust06198,22,2023-02-01,2023-02-01,10.0
cust06205,22,2023-10-01,2023-10-01,19.99
cust06232,22,2023-10-01,2023-10-01,19.99
cust06235,22,2023-10-01,2023-10-01,19.99
cust06244,22,2023-10-01,2023-10-01,19.99
cust06261,22,2023-10-01,2023-10-01,39.0
cust06275,22,2023-10-01,2023-10-01,19.99
cust06277,22,2023-06-01,2023-06-01,10.0
cust06281,22,2023-06-01,2023-06-01,19.99
cust06282,22,2023-10-01,2023-10-01,39.0
cust06284,22,2023-06-01,2023-06-01,10.0
cust06296,22,2023-12-01,2023-12-01,39.0
cust06302,22,2023-10-01,2023-10-01,19.99
cust06308,22,2023-10-01,2023-10-01,19.99
cust06310,22,2023-10-01,2023-10-01,19.99
cust06322,22,2023-10-01,2023-10-01,19.99
cust06325,22,2023-10-01,2023-10-01,19.99
cust06343,22,2023-10-01,2023-10-01,19.99
cust06373,22,2023-10-01,2023-10-01,19.99
cust06381,22,2023-02-01,2023-02-01,49.0
cust06388,22,2023-10-01,2023-10-01,19.99
cust06395,22,2023-10-01,2023-10-01,19.99
cust06404,22,2023-10-01,2023-10-01,19.99
cust06409,22,2023-10-01,2023-10-01,19.99
cust06421,22,2023-10-01,2023-10-01,19.99
cust06430,22,2023-10-01,2023-10-01,19.99
cust06446,22,2023-10-01,2023-10-01,19.99
cust06449,22,2023-10-01,2023-10-01,19.99
cust06451,22,2023-10-01,2023-10-01,39.0
cust06452,22,2023-10-01,2023-10-01,19.99
cust06483,22,2023-10-01,2023-10-01,19.99
cust06484,22,2023-10-01,2023-10-01,19.99
cust06496,22,2023-10-01,2023-10-01,49.0
cust06518,22,2023-06-01,2023-06-01,19.99
cust06523,22,2023-08-01,2023-08-01,39.0
cust06535,22,2023-06-01,2023-06-01,19.99
cust06540,22,2023-10-01,2023-10-01,19.99
cust06553,22,2023-08-01,2023-08-01,39.0
cust06554,22,2023-10-01,2023-10-01,19.99
cust06556,22,2023-02-01,2023-02-01,19.99
cust06589,22,2023-10-01,2023-10-01,19.99
cust06591,22,2023-10-01,2023-10-01,19.99
cust06596,22,2023-10-01,2023-10-01,39.0
cust06598,22,2023-06-01,2023-06-01,41.83
cust06600,22,2023-02-01,2023-02-01,19.99
cust06626,22,2023-10-01,2023-10-01,19.99
cust06628,22,2023-10-01,2023-10-01,19.99
cust06640,22,2023-10-01,2023-10-01,19.99
cust06659,22,2023-01-01,2023-01-01,39.0
cust06681,22,2023-10-01,2023-10-01,39.0
cust06694,22,2023-10-01,2023-10-01,19.99
cust06712,22,2023-02-01,2023-02-01,19.99
cust06713,22,2023-10-01,2023-10-01,19.99
cust06722,22,2023-06-01,2023-06-01,10.0
cust06729,22,2023-02-01,2023-02-01,39.0
cust06751,22,2023-02-01,2023-02-01,19.99
cust06793,22,2023-02-01,2023-02-01,19.99
cust06814,22,2023-02-01,2023-02-01,19.99
cust06816,22,2023-02-01,2023-02-01,19.99
cust06819,22,2023-02-01,2023-02-01,19.99
cust06824,22,2023-10-01,2023-10-01,29.0
cust06833,22,2023-02-01,2023-02-01,19.99
cust06840,22,2023-02-01,2023-02-01,19.99
cust06841,22,2023-02-01,2023-02-01,39.0
cust06851,22,2023-02-01,2023-02-01,19.99
cust06857,22,2023-02-01,2023-02-01,19.99
cust06866,22,2023-02-01,2023-02-01,19.99
cust06888,22,2023-02-01,2023-02-01,19.99
cust06904,22,2023-02-01,2023-02-01,19.99
cust06907,22,2023-02-01,2023-02-01,39.0
cust06922,22,2023-02-01,2023-02-01,19.99
cust06928,22,2023-06-01,2023-06-01,39.0
cust06934,22,2023-02-01,2023-02-01,19.99
cust06941,22,2023-02-01,2023-02-01,19.99
cust06964,22,2023-02-01,2023-02-01,19.99
cust06972,22,2023-02-01,2023-02-01,39.0
cust06974,22,2023-02-01,2023-02-01,19.99
cust06975,22,2023-02-01,2023-02-01,39.0
cust06981,22,2023-02-01,2023-02-01,39.0
cust06993,22,2023-02-01,2023-02-01,19.99
cust06998,22,2023-02-01,2023-02-01,19.99
cust07008,22,2023-02-01,2023-02-01,19.99
cust07012,22,2023-02-01,2023-02-01,19.99
cust07026,22,2023-10-01,2023-10-01,39.0
cust07029,22,2023-03-01,2023-03-01,19.99
cust07031,22,2023-02-01,2023-02-01,19.99
cust07044,22,2023-02-01,2023-02-01,19.99
cust07055,22,2023-10-01,2023-10-01,39.0
cust07060,22,2023-02-01,2023-02-01,19.99
cust07065,22,2023-02-01,2023-02-01,19.99
cust07070,22,2023-03-01,2023-03-01,19.99
cust07080,22,2023-06-01,2023-06-01,40.76
cust07101,22,2023-02-01,2023-02-01,19.99
cust07104,22,2023-06-01,2023-06-01,39.0
cust07108,22,2023-02-01,2023-02-01,19.99
cust07109,22,2023-02-01,2023-02-01,19.99
cust07114,22,2023-02-01,2023-02-01,19.99
cust07120,22,2023-02-01,2023-02-01,19.99
cust07138,22,2023-02-01,2023-02-01,19.99
cust07154,22,2023-02-01,2023-02-01,19.99
cust07160,22,2023-02-01,2023-02-01,39.0
cust07178,22,2023-02-01,2023-02-01,19.99
cust07186,22,2023-02-01,2023-02-01,39.0
cust07188,22,2023-04-01,2023-04-01,39.0
cust07205,22,2023-08-01,2023-08-01,39.0
cust07206,22,2023-02-01,2023-02-01,19.99
cust07229,22,2023-11-01,2023-11-01,39.0
cust07232,22,2023-02-01,2023-02-01,39.0
cust07236,22,2023-06-01,2023-06-01,39.0
cust07261,22,2023-02-01,2023-02-01,39.0
cust07283,22,2023-02-01,2023-02-01,39.0
cust07293,22,2023-02-01,2023-02-01,19.99
cust07301,22,2023-06-01,2023-06-01,19.99
cust07325,22,2023-02-01,2023-02-01,19.99
cust07335,22,2023-02-01,2023-02-01,39.0
cust07365,22,2023-02-01,2023-02-01,39.0
cust07382,22,2023-02-01,2023-02-01,39.0
cust07388,22,2023-02-01,2023-02-01,39.0
cust07395,22,2023-03-01,2023-03-01,19.99
cust07408,22,2023-02-01,2023-02-01,39.0
cust07418,22,2023-02-01,2023-02-01,39.0
cust07432,22,2023-02-01,2023-02-01,19.99
cust07441,22,2023-02-01,2023-02-01,39.0
cust07448,22,2023-02-01,2023-02-01,39.0
cust07466,22,2023-02-01,2023-02-10,39.0
cust07466,22,2023-02-01,2023-02-01,39.0
cust07466,22,2023-02-01,2023-02-06,-39.0
cust07490,22,2023-02-01,2023-02-01,39.0
cust07502,22,2023-02-01,2023-02-01,19.99
cust07509,22,2023-02-01,2023-02-01,39.0
cust07514,22,2023-02-01,2023-02-01,19.99
cust07517,22,2023-03-01,2023-03-01,19.99
cust07536,22,2023-02-01,2023-02-01,39.0
cust07538,22,2023-06-01,2023-06-01,19.99
cust07539,22,2023-02-01,2023-02-01,39.0
cust07561,22,2023-02-01,2023-02-01,39.0
cust07567,22,2023-10-01,2023-10-01,39.0
cust07582,22,2023-02-01,2023-02-01,39.0
cust07612,22,2023-02-01,2023-02-01,39.0
cust07614,22,2023-02-01,2023-02-01,39.0
cust07623,22,2023-02-01,2023-02-01,19.99
cust07630,22,2023-02-01,2023-02-01,39.0
cust07644,22,2023-02-01,2023-02-01,39.0
cust07654,22,2023-02-01,2023-02-01,39.0
cust07655,22,2023-02-01,2023-02-01,39.0
cust07659,22,2023-02-01,2023-02-01,19.99
cust07661,22,2023-02-01,2023-02-01,39.0
cust07670,22,2023-02-01,2023-02-01,39.0
cust07679,22,2023-02-01,2023-02-01,39.0
cust07689,22,2023-02-01,2023-02-01,39.0
cust07697,22,2023-02-01,2023-02-01,39.0
cust07701,22,2023-02-01,2023-02-01,39.0
cust07716,22,2023-02-01,2023-02-01,39.0
cust07724,22,2023-02-01,2023-02-01,39.0
cust07726,22,2023-02-01,2023-02-01,39.0
cust07734,22,2023-01-01,2023-01-19,-21.99
cust07734,22,2023-01-01,2023-01-27,-21.99
cust07734,22,2023-01-01,2023-01-25,21.99
cust07734,22,2023-01-01,2023-01-17,21.99
cust07737,22,2023-02-01,2023-02-01,19.99
cust07751,22,2023-01-01,2023-01-01,49.0
cust07758,22,2023-02-01,2023-02-01,39.0
cust07760,22,2023-02-01,2023-02-01,39.0
cust07784,22,2023-06-01,2023-06-01,39.0
cust07802,22,2023-03-01,2023-03-01,19.99
cust07807,22,2023-06-01,2023-06-01,39.0
cust07815,22,2023-03-01,2023-03-01,19.99
cust07823,22,2023-02-01,2023-02-01,39.0
cust07843,22,2023-06-01,2023-06-01,39.0
cust07844,22,2023-02-01,2023-02-01,39.0
cust07857,22,2023-02-01,2023-02-01,39.0
cust07860,22,2023-02-01,2023-02-01,39.0
cust07861,22,2023-02-01,2023-02-01,39.0
cust07872,22,2023-11-01,2023-11-01,49.0
cust07892,22,2023-03-01,2023-03-01,19.99
cust07898,22,2023-04-01,2023-04-01,19.99
cust07906,22,2023-02-01,2023-02-01,19.99
cust07911,22,2023-02-01,2023-02-01,39.0
cust07931,22,2023-02-01,2023-02-01,39.0
cust07940,22,2023-02-01,2023-02-01,39.0
cust07944,22,2023-02-01,2023-02-01,39.0
cust07956,22,2023-03-01,2023-03-01,39.0
cust07981,22,2023-03-01,2023-03-01,39.0
cust07990,22,2023-03-01,2023-03-01,39.0
cust08026,22,2023-03-01,2023-03-01,19.99
cust08027,22,2023-03-01,2023-03-01,39.0
cust08047,22,2023-12-01,2023-12-01,39.0
cust08051,22,2023-03-01,2023-03-01,39.0
cust08053,22,2023-03-01,2023-03-01,19.99
cust08060,22,2023-03-01,2023-03-01,19.99
cust08128,22,2023-03-01,2023-03-01,39.0
cust08129,22,2023-03-01,2023-03-01,39.0
cust08140,22,2023-03-01,2023-03-01,39.0
cust08145,22,2023-03-01,2023-03-01,39.0
cust08146,22,2023-03-01,2023-03-01,39.0
cust08147,22,2023-03-01,2023-03-01,19.99
cust08157,22,2023-03-01,2023-03-01,39.0
cust08168,22,2023-03-01,2023-03-01,19.99
cust08175,22,2023-03-01,2023-03-01,19.99
cust08188,22,2023-03-01,2023-03-01,39.0
cust08192,22,2023-03-01,2023-03-01,19.99
cust08228,22,2023-12-01,2023-12-01,49.0
cust08232,22,2023-06-01,2023-06-01,29.0
cust08236,22,2023-03-01,2023-03-01,19.99
cust08245,22,2023-03-01,2023-03-01,39.0
cust08254,22,2023-10-01,2023-10-01,39.0
cust08265,22,2023-03-01,2023-03-01,39.0
cust08275,22,2023-07-01,2023-07-01,39.0
cust08317,22,2023-03-01,2023-03-01,39.0
cust08319,22,2023-03-01,2023-03-01,39.0
cust08333,22,2023-03-01,2023-03-01,19.99
cust08336,22,2023-03-01,2023-03-01,39.0
cust08337,22,2023-03-01,2023-03-01,39.0
cust08350,22,2023-03-01,2023-03-01,39.0
cust08351,22,2023-03-01,2023-03-01,39.0
cust08376,22,2023-03-01,2023-03-01,39.0
cust08389,22,2023-03-01,2023-03-01,19.99
cust08403,22,2023-03-01,2023-03-01,39.0
cust08408,22,2023-03-01,2023-03-01,39.0
cust08413,22,2023-10-01,2023-10-01,29.0
cust08450,22,2023-03-01,2023-03-01,39.0
cust08463,22,2023-03-01,2023-03-01,39.0
cust08473,22,2023-03-01,2023-03-01,39.0
cust08481,22,2023-03-01,2023-03-03,39.0
cust08491,22,2023-06-01,2023-06-01,19.99
cust08493,22,2023-03-01,2023-03-01,39.0
cust08494,22,2023-03-01,2023-03-01,39.0
cust08509,22,2023-03-01,2023-03-01,39.0
cust08515,22,2023-04-01,2023-04-01,19.99
cust08516,22,2023-05-01,2023-05-01,39.0
cust08521,22,2023-04-01,2023-04-01,19.99
cust08547,22,2023-03-01,2023-03-01,39.0
cust08548,22,2023-03-01,2023-03-01,39.0
cust08561,22,2023-05-01,2023-05-01,19.99
cust08572,22,2023-03-01,2023-03-03,-39.0
cust08572,22,2023-03-01,2023-03-01,39.0
cust08572,22,2023-03-01,2023-03-10,39.0
cust08580,22,2023-12-01,2023-12-01,39.0
cust08591,22,2023-04-01,2023-04-01,39.0
cust08607,22,2023-05-01,2023-05-01,19.99
cust08646,22,2023-05-01,2023-05-01,39.0
cust08650,22,2023-04-01,2023-04-01,39.0
cust08663,22,2023-11-01,2023-11-01,39.0
cust08676,22,2023-05-01,2023-05-01,39.0
cust08681,22,2023-04-01,2023-04-01,19.99
cust08691,22,2023-04-01,2023-04-01,39.0
cust08695,22,2023-02-01,2023-02-01,26.75
cust08697,22,2023-04-01,2023-04-01,39.0
cust08701,22,2023-04-01,2023-04-01,39.0
cust08709,22,2023-04-01,2023-04-01,39.0
cust08711,22,2023-10-01,2023-10-01,10.0
cust08723,22,2023-04-01,2023-04-01,39.0
cust08741,22,2023-04-01,2023-04-01,39.0
cust08742,22,2023-04-01,2023-04-01,39.0
cust08747,22,2023-04-01,2023-04-01,19.99
cust08766,22,2023-02-01,2023-02-01,19.99
cust08770,22,2023-04-01,2023-04-01,19.99
cust08779,22,2023-04-01,2023-04-01,39.0
cust08786,22,2023-04-01,2023-04-01,39.0
cust08800,22,2023-04-01,2023-04-01,39.0
cust08823,22,2023-04-01,2023-04-01,39.0
cust08828,22,2023-10-01,2023-10-01,39.0
cust08831,22,2023-06-01,2023-06-01,19.99
cust08843,22,2023-04-01,2023-04-01,39.0
cust08844,22,2023-04-01,2023-04-01,39.0
cust08849,22,2023-04-01,2023-04-01,39.0
cust08852,22,2023-05-01,2023-05-01,19.99
cust08860,22,2023-05-01,2023-05-01,39.0
cust08885,22,2023-05-01,2023-05-01,19.99
cust08914,22,2023-05-01,2023-05-01,39.0
cust08915,22,2023-05-01,2023-05-01,39.0
cust08917,22,2023-01-01,2023-01-01,39.0
cust08919,22,2023-05-01,2023-05-01,39.0
cust08924,22,2023-05-01,2023-05-01,39.0
cust08932,22,2023-05-01,2023-05-01,39.0
cust08960,22,2023-05-01,2023-05-01,39.0
cust08961,22,2023-05-01,2023-05-01,39.0
cust08967,22,2023-05-01,2023-05-01,19.99
cust08974,22,2023-05-01,2023-05-01,39.0
cust08976,22,2023-05-01,2023-05-01,39.0
cust08980,22,2023-05-01,2023-05-01,39.0
cust08981,22,2023-05-01,2023-05-01,39.0
cust08982,22,2023-05-01,2023-05-01,39.0
cust08984,22,2023-10-01,2023-10-01,39.0
cust08985,22,2023-08-01,2023-08-01,39.0
cust08986,22,2023-10-01,2023-10-01,39.0
cust09007,22,2023-05-01,2023-05-01,19.99
cust09047,22,2023-05-01,2023-05-01,39.0
cust09050,22,2023-06-01,2023-06-01,39.0
cust09055,22,2023-05-01,2023-05-01,19.99
cust09062,22,2023-05-01,2023-05-01,39.0
cust09063,22,2023-05-01,2023-05-01,19.99
cust09067,22,2023-05-01,2023-05-01,39.0
cust09072,22,2023-05-01,2023-05-01,39.0
cust09092,22,2023-05-01,2023-05-01,39.0
cust09096,22,2023-06-01,2023-06-01,39.0
cust09104,22,2023-06-01,2023-06-01,39.0
cust09105,22,2023-05-01,2023-05-01,39.0
cust09119,22,2023-05-01,2023-05-01,39.0
cust09125,22,2023-07-01,2023-07-01,39.0
cust09146,22,2023-06-01,2023-06-01,39.0
cust09152,22,2023-06-01,2023-06-01,39.0
cust09169,22,2023-06-01,2023-06-01,39.0
cust09171,22,2023-06-01,2023-06-01,39.0
cust09174,22,2023-06-01,2023-06-01,39.0
cust09180,22,2023-01-01,2023-01-01,39.0
cust09182,22,2023-06-01,2023-06-01,39.0
cust09187,22,2023-06-01,2023-06-01,39.0
cust09188,22,2023-06-01,2023-06-01,19.99
cust09190,22,2023-06-01,2023-06-01,39.0
cust09202,22,2023-06-01,2023-06-01,39.0
cust09206,22,2023-06-01,2023-06-01,19.99
cust09214,22,2023-07-01,2023-07-01,39.0
cust09250,22,2023-06-01,2023-06-01,39.0
cust09253,22,2023-10-01,2023-10-01,29.0
cust09279,22,2023-07-01,2023-07-01,39.0
cust09288,22,2023-06-01,2023-06-01,39.0
cust09300,22,2023-06-01,2023-06-01,39.0
cust09304,22,2023-07-01,2023-07-01,39.0
cust09316,22,2023-06-01,2023-06-01,39.0
cust09317,22,2023-06-01,2023-06-01,39.0
cust09321,22,2023-07-01,2023-07-01,39.0
cust09326,22,2023-06-01,2023-06-01,39.0
cust09348,22,2023-06-01,2023-06-01,39.0
cust09349,22,2023-07-01,2023-07-01,39.0
cust09350,22,2023-07-01,2023-07-01,39.0
cust09388,22,2023-10-01,2023-10-01,39.0
cust09394,22,2023-06-01,2023-06-01,39.0
cust09398,22,2023-06-01,2023-06-01,39.0
cust09402,22,2023-03-01,2023-03-01,39.0
cust09443,22,2023-07-01,2023-07-01,39.0
cust09447,22,2023-07-01,2023-07-01,39.0
cust09448,22,2023-07-01,2023-07-01,39.0
cust09459,22,2023-07-01,2023-07-01,39.0
cust09467,22,2023-07-01,2023-07-01,39.0
cust09472,22,2023-08-01,2023-08-01,39.0
cust09476,22,2023-07-01,2023-07-01,39.0
cust09481,22,2023-07-01,2023-07-01,39.0
cust09512,22,2023-08-01,2023-08-01,39.0
cust09519,22,2023-07-01,2023-07-01,39.0
cust09523,22,2023-08-01,2023-08-01,39.0
cust09562,22,2023-07-01,2023-07-01,39.0
cust09563,22,2023-07-01,2023-07-01,39.0
cust09580,22,2023-07-01,2023-07-01,39.0
cust09583,22,2023-07-01,2023-07-01,39.0
cust09585,22,2023-08-01,2023-08-01,39.0
cust09587,22,2023-08-01,2023-08-01,39.0
cust09601,22,2023-07-01,2023-07-01,39.0
cust09618,22,2023-07-01,2023-07-01,39.0
cust09627,22,2023-06-01,2023-06-01,39.0
cust09628,22,2023-10-01,2023-10-01,10.0
cust09650,22,2023-07-01,2023-07-01,39.0
cust09675,22,2023-07-01,2023-07-01,39.0
cust09699,22,2023-03-01,2023-03-01,39.0
cust09700,22,2023-08-01,2023-08-01,39.0
cust09701,22,2023-09-01,2023-09-01,39.0
cust09718,22,2023-09-01,2023-09-01,39.0
cust09735,22,2023-10-01,2023-10-01,39.0
cust09739,22,2023-06-01,2023-06-01,19.99
cust09742,22,2023-08-01,2023-08-01,39.0
cust09762,22,2023-09-01,2023-09-01,39.0
cust09767,22,2023-11-01,2023-11-01,19.99
cust09769,22,2023-08-01,2023-08-01,39.0
cust09790,22,2023-08-01,2023-08-01,39.0
cust09794,22,2023-09-01,2023-09-01,39.0
cust09823,22,2023-08-01,2023-08-01,39.0
cust09830,22,2023-06-01,2023-06-01,42.24
cust09838,22,2023-08-01,2023-08-01,39.0
cust09840,22,2023-12-01,2023-12-01,39.0
cust09845,22,2023-08-01,2023-08-01,39.0
cust09853,22,2023-08-01,2023-08-01,39.0
cust09858,22,2023-08-01,2023-08-01,39.0
cust09901,22,2023-08-01,2023-08-01,39.0
cust09903,22,2023-08-01,2023-08-01,39.0
cust09907,22,2023-08-01,2023-08-01,39.0
cust09928,22,2023-08-01,2023-08-01,39.0
cust09950,22,2023-08-01,2023-08-01,39.0
cust09976,22,2023-09-01,2023-09-01,39.0
cust09980,22,2023-08-01,2023-08-01,39.0
cust09998,22,2023-08-01,2023-08-01,39.0
cust10021,22,2023-09-01,2023-09-01,39.0
cust10022,22,2023-11-01,2023-11-01,39.0
cust10031,22,2023-09-01,2023-09-01,39.0
cust10041,22,2023-09-01,2023-09-01,39.0
cust10042,22,2023-10-01,2023-10-01,39.0
cust10043,22,2023-09-01,2023-09-01,39.0
cust10046,22,2023-09-01,2023-09-01,39.0
cust10048,22,2023-09-01,2023-09-01,39.0
cust10056,22,2023-09-01,2023-09-01,39.0
cust10075,22,2023-06-01,2023-06-01,39.0
cust10080,22,2023-09-01,2023-09-01,39.0
cust10089,22,2023-09-01,2023-09-01,39.0
cust10091,22,2023-09-01,2023-09-01,39.0
cust10093,22,2023-09-01,2023-09-01,39.0
cust10101,22,2023-09-01,2023-09-01,39.0
cust10126,22,2023-10-01,2023-10-01,39.0
cust10131,22,2023-08-01,2023-08-18,-20.05
cust10131,22,2023-08-01,2023-08-17,20.05
cust10143,22,2023-09-01,2023-09-01,39.0
cust10160,22,2023-09-01,2023-09-01,39.0
cust10181,22,2023-11-01,2023-11-01,39.0
cust10184,22,2023-10-01,2023-10-01,39.0
cust10185,22,2023-10-01,2023-10-01,39.0
cust10197,22,2023-10-01,2023-10-01,39.0
cust10206,22,2023-04-01,2023-04-01,39.0
cust10215,22,2023-10-01,2023-10-01,39.0
cust10223,22,2023-10-01,2023-10-01,39.0
cust10236,22,2023-10-01,2023-10-01,39.0
cust10245,22,2023-10-01,2023-10-01,39.0
cust10250,22,2023-10-01,2023-10-01,39.0
cust10251,22,2023-10-01,2023-10-01,39.0
cust10265,22,2023-10-01,2023-10-01,39.0
cust10267,22,2023-10-01,2023-10-01,39.0
cust10271,22,2023-06-01,2023-06-01,19.99
cust10323,22,2023-10-01,2023-10-01,39.0
cust10324,22,2023-09-01,2023-09-25,-20.05
cust10324,22,2023-09-01,2023-09-17,20.05
cust10324,22,2023-09-01,2023-09-19,-20.05
cust10324,22,2023-09-01,2023-09-22,20.05
cust10327,22,2023-10-01,2023-10-01,49.0
cust10335,22,2023-10-01,2023-10-01,39.0
cust10343,22,2023-10-01,2023-10-01,39.0
cust10348,22,2023-10-01,2023-10-01,39.0
cust10350,22,2023-02-01,2023-02-01,39.0
cust10352,22,2023-10-01,2023-10-01,39.0
cust10361,22,2023-10-01,2023-10-01,39.0
cust10368,22,2023-11-01,2023-11-01,39.0
cust10383,22,2023-10-01,2023-10-01,39.0
cust10384,22,2023-06-01,2023-06-01,39.0
cust10386,22,2023-10-01,2023-10-01,39.0
cust10401,22,2023-10-01,2023-10-01,39.0
cust10403,22,2023-06-01,2023-06-01,41.48
cust10421,22,2023-10-01,2023-10-01,39.0
cust10429,22,2023-10-01,2023-10-01,39.0
cust10434,22,2023-11-01,2023-11-01,39.0
cust10443,22,2023-08-01,2023-08-01,39.0
cust10449,22,2023-10-01,2023-10-01,39.0
cust10452,22,2023-10-01,2023-10-01,39.0
cust10453,22,2023-10-01,2023-10-01,10.0
cust10472,22,2023-10-01,2023-10-01,19.99
cust10486,22,2023-06-01,2023-06-01,39.0
cust10495,22,2023-01-01,2023-01-01,39.0
cust10506,22,2023-10-01,2023-10-01,39.0
cust10515,22,2023-03-01,2023-03-01,39.0
cust10523,22,2023-11-01,2023-11-01,39.0
cust10532,22,2023-06-01,2023-06-01,39.0
cust10554,22,2023-11-01,2023-11-01,39.0
cust10566,22,2023-11-01,2023-11-01,39.0
cust10600,22,2023-11-01,2023-11-01,39.0
cust10601,22,2023-10-01,2023-10-01,39.0
cust10612,22,2023-11-01,2023-11-01,39.0
cust10613,22,2023-11-01,2023-11-01,39.0
cust10619,22,2023-11-01,2023-11-01,39.0
cust10622,22,2023-11-01,2023-11-01,39.0
cust10630,22,2023-11-01,2023-11-01,39.0
cust10633,22,2023-11-01,2023-11-01,39.0
cust10663,22,2023-11-01,2023-11-01,39.0
cust10664,22,2023-03-01,2023-03-01,39.0
cust10668,22,2023-11-01,2023-11-01,39.0
cust10680,22,2023-11-01,2023-11-01,39.0
cust10681,22,2023-11-01,2023-11-01,39.0
cust10684,22,2023-04-01,2023-04-01,39.0
cust10686,22,2023-11-01,2023-11-01,39.0
cust10712,22,2023-11-01,2023-11-01,39.0
cust10716,22,2023-03-01,2023-03-01,19.99
cust10764,22,2023-01-01,2023-01-01,49.0
cust10773,22,2023-11-01,2023-11-01,39.0
cust10778,22,2023-11-01,2023-11-01,39.0
cust10779,22,2023-10-01,2023-10-01,29.0
cust10794,22,2023-11-01,2023-11-01,39.0
cust10805,22,2023-11-01,2023-11-01,39.0
cust10831,22,2023-11-01,2023-11-01,39.0
cust10836,22,2023-11-01,2023-11-01,39.0
cust10855,22,2023-11-01,2023-11-01,39.0
cust10889,22,2023-12-01,2023-12-01,39.0
cust10903,22,2023-10-01,2023-10-01,10.0
cust10934,22,2023-12-01,2023-12-01,39.0
cust10945,22,2023-08-01,2023-08-01,39.0
cust10947,22,2023-12-01,2023-12-01,39.0
cust10967,22,2023-12-01,2023-12-01,39.0
cust10972,22,2023-12-01,2023-12-01,39.0
cust10980,22,2023-06-01,2023-06-01,39.0
cust10999,22,2023-12-01,2023-12-01,39.0
cust11022,22,2023-12-01,2023-12-01,39.0
cust11025,22,2023-12-01,2023-12-01,39.0
cust11037,22,2023-10-01,2023-10-01,39.0
cust11041,22,2023-06-01,2023-06-01,19.99
cust11043,22,2023-12-01,2023-12-01,39.0
cust11044,22,2023-12-01,2023-12-01,39.0
cust11045,22,2023-12-01,2023-12-01,39.0
cust11072,22,2023-06-01,2023-06-01,27.01
cust11078,22,2023-02-01,2023-02-01,19.99
cust11079,22,2023-10-01,2023-10-01,19.99
cust11084,22,2023-10-01,2023-10-01,39.0
cust11088,22,2023-12-01,2023-12-01,39.0
cust11098,22,2023-12-01,2023-12-01,39.0
cust11100,22,2023-12-01,2023-12-01,39.0
cust11109,22,2023-12-01,2023-12-01,39.0
cust11110,22,2023-12-01,2023-12-01,39.0
cust11122,22,2023-01-01,2023-01-01,39.0
cust11123,22,2023-06-01,2023-06-01,39.0
cust11128,22,2023-01-01,2023-01-01,39.0
cust11131,22,2023-01-01,2023-01-01,39.0
cust11143,22,2023-04-01,2023-04-01,39.0
cust11156,22,2023-01-01,2023-01-01,39.0
cust11168,22,2023-01-01,2023-01-01,39.0
cust11171,22,2023-01-01,2023-01-01,39.0
cust11173,22,2023-01-01,2023-01-01,39.0
cust11186,22,2023-01-01,2023-01-01,39.0
cust11216,22,2023-01-01,2023-01-01,39.0
cust11218,22,2023-01-01,2023-01-01,39.0
cust11221,22,2023-01-01,2023-01-01,39.0
cust11239,22,2023-01-01,2023-01-01,10.0
cust11244,22,2023-03-01,2023-03-01,39.0
cust11251,22,2023-01-01,2023-01-01,39.0
cust11257,22,2023-01-01,2023-01-01,39.0
cust11262,22,2023-01-01,2023-01-01,39.0
cust11264,22,2023-06-01,2023-06-01,19.99
cust11266,22,2023-01-01,2023-01-01,39.0
cust11271,22,2023-01-01,2023-01-01,39.0
cust11279,22,2023-10-01,2023-10-01,19.99
